"Date","data","median","LB","UB"
"2023-5-25",23,22.5,22,23
"2023-6-1",23,23.5684130987537,8.36138847170604,43.0371860397074
"2023-6-8",26,24.0347991840791,7.37138974373827,38.3728695369669
"2023-6-15",29,27.5057123404612,12.4211948561541,41.5543807271255
"2023-6-22",25,28.62504101421,14.1426869123658,44.0514021819867
"2023-6-29",20,26.729853043372,11.982787671821,41.9112622103318
"2023-7-6",32,22.9658656731405,8.82184250781492,37.8382138376377
"2023-7-13",22,18.739531576418,4.62207942257634,33.7985551190789
"2023-7-20",10,14.6194411323011,0.192694893688,28.9703996951433
"2023-7-27",14,11.4287039564275,0,26.1476400396844
"2023-8-3",3,8.69316397803932,0,23.3360406187251
"2023-8-10",NA,6.32946109361909,0,21.2606167223498
"2023-8-17",NA,4.98766271956396,0,19.9853493328226
"2023-8-24",NA,3.80946296605822,0,18.8638844838881
"2023-8-31",NA,2.8897563667782,0,17.9888894457585
